OBSERVATIONS

Stations
  Stnr Name              Operates from Operates until Altitude Latitude Longitude Region/Country                                                                          
 99840 SVALBARD LUFTHAVN Oct 1964                           28  78.2453   15.5015 NORWAY                                                            


Elements
 Code  Name                                Unit               
 DD    Wind direction (FF)                 degrees                            
 FF    Wind speed (10 meters above ground) m/s                                            
 PO    Air pressure at station level       hPa                                      
 RR_12 Precipitation (12 hours)            mm                                    
 RR_24 Precipitation (24 hours)            mm                                    
 TA    Air temperature                     degC                        
 TSS   Temperature                         degC                     


Coordinated Universal Time (UTC) is the time by the Prime Meridian and is the successor to the hour Greenwich Mean Time (GMT). It is 1 hour after Norwegian Mean Time (NMT) and 2 hours after the Norwegian summer time. UTC gives the hours from 00 to 23.
****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain' (Level 5 or more).
********************************************

 St.no Year Mnth Date Time(UTC)     PO  RR_12  RR_24    TA    TSS     DD   FF                                               
 99840 2010    9    7        12 1015.5 -999.5 -999.5   2.9 -999.5    288  3.1                                              
 99840 2010    9    7        18 1014.9      . -999.5   1.1 -999.5    253  8.1                                         
 99840 2010    9    8         0 1015.0 -999.5 -999.5   1.0 -999.5    234  5.8                                             
 99840 2010    9    8         6 1014.6    0.0 -999.5   1.2 -999.5    288  4.5                                          
 99840 2010    9    8        12 1016.1 -999.5 -999.5   2.4 -999.5    263  3.8                                              
 99840 2010    9    8        18 1017.3      . -999.5   2.1 -999.5    254  3.2                                         
 99840 2010    9    9         0 1018.5 -999.5 -999.5   0.8 -999.5      0  0.0                                           
 99840 2010    9    9         6 1017.0    0.1 -999.5   0.8 -999.5      0  0.0                                        
 99840 2010    9    9        12 1016.1 -999.5 -999.5   1.9 -999.5    116  5.1                                              
 99840 2010    9    9        18 1015.8    0.4 -999.5   1.6 -999.5    260  1.7                                           
 99840 2010    9   10         0 1016.3 -999.5 -999.5   1.8 -999.5    269  1.9                                              
 99840 2010    9   10         6 1016.3    0.2 -999.5   2.1 -999.5    257  1.6                                           
 99840 2010    9   10        12 1017.1 -999.5 -999.5   3.2 -999.5    282  2.4                                               
 99840 2010    9   10        18 1017.8      . -999.5   2.6 -999.5    266  3.2                                          
 99840 2010    9   11         0 1018.5 -999.5 -999.5   1.1 -999.5    272  2.6                                              
 99840 2010    9   11         6 1019.0    0.0 -999.5   1.9 -999.5    247  1.8                                           
 99840 2010    9   11        12 1020.0 -999.5 -999.5   0.7 -999.5     17  1.3                                              
 99840 2010    9   11        18 1019.9      . -999.5  -0.6 -999.5    132  2.7                                           
 99840 2010    9   12         0 1019.9 -999.5 -999.5  -1.4 -999.5      0  0.0                                             
 99840 2010    9   12         6 1018.4      . -999.5  -0.6 -999.5    207  1.2                                          
 99840 2010    9   12        12 1017.1 -999.5 -999.5   0.0 -999.5      0  0.0                                             
 99840 2010    9   12        18 1014.7      . -999.5   0.9 -999.5     49  0.6                                         
 99840 2010    9   13         0 1012.0 -999.5 -999.5   0.4 -999.5     79  3.6                                             
 99840 2010    9   13         6 1009.0      . -999.5   3.6 -999.5    225  1.9                                         
 99840 2010    9   13        12 1007.3 -999.5 -999.5   4.8 -999.5    267  2.2                                               
 99840 2010    9   13        18 1006.1      . -999.5   7.3 -999.5    147  6.8                                          
 99840 2010    9   14         0 1006.5 -999.5 -999.5   5.7 -999.5    146  7.0                                              
 99840 2010    9   14         6 1007.0    0.0 -999.5   5.6 -999.5    131  7.2                                           
 99840 2010    9   14        12 1009.0 -999.5 -999.5   5.1 -999.5    145  4.3                                               
 99840 2010    9   14        18 1010.8    0.0 -999.5   3.7 -999.5    136  8.0                                            
 99840 2010    9   15         0 1014.0 -999.5 -999.5  -1.1 -999.5    135  7.8                                               
 99840 2010    9   15         6 1015.1      . -999.5  -0.9 -999.5    115  3.8                                          
 99840 2010    9   15        12 1015.4 -999.5 -999.5  -0.6 -999.5     60  3.3                                               
 99840 2010    9   15        18 1014.2    0.0 -999.5  -0.5 -999.5     59  8.2                                            
 99840 2010    9   16         0 1013.0 -999.5 -999.5   1.3 -999.5     56  7.1                                             
 99840 2010    9   16         6 1011.9      . -999.5   1.5 -999.5    100  4.1                                         
 99840 2010    9   16        12 1011.9 -999.5 -999.5   2.8 -999.5    132  5.1                                               
 99840 2010    9   16        18 1011.9    0.0 -999.5   2.0 -999.5    101  4.5                                            
 99840 2010    9   17         0 1012.1 -999.5 -999.5   2.8 -999.5    152  7.0                                              
 99840 2010    9   17         6 1011.9    0.0 -999.5   3.5 -999.5    150  5.0                                           
 99840 2010    9   17        12 1012.8 -999.5 -999.5   4.2 -999.5    269  2.9                                               
 99840 2010    9   17        18 1013.7    0.0 -999.5   2.4 -999.5    265  2.9                                            
 99840 2010    9   18         0 1013.1 -999.5 -999.5   1.8 -999.5    112  3.0                                              
 99840 2010    9   18         6 1012.6    0.0 -999.5   3.5 -999.5    261  0.7                                           
 99840 2010    9   18        12 1013.0 -999.5 -999.5   3.2 -999.5      0  0.0                                             
 99840 2010    9   18        18 1011.9      . -999.5   0.5 -999.5    134  2.2                                          
 99840 2010    9   19         0 1011.2 -999.5 -999.5   1.0 -999.5    105  6.6                                              
 99840 2010    9   19         6 1009.8      . -999.5   1.4 -999.5    119  7.1                                         
 99840 2010    9   19        12 1009.4 -999.5 -999.5   2.6 -999.5    106  7.4                                               
 99840 2010    9   19        18 1009.5      . -999.5   1.9 -999.5    144  3.7                                          
 99840 2010    9   20         0 1009.7 -999.5 -999.5   0.6 -999.5    132  7.8                                              
 99840 2010    9   20         6 1009.6      . -999.5  -0.1 -999.5    135  6.9                                          
 99840 2010    9   20        12 1010.3 -999.5 -999.5   1.5 -999.5    143  8.0                                               
 99840 2010    9   20        18 1010.7    0.0 -999.5   1.4 -999.5    139 10.5                                             
 99840 2010    9   21         0 1011.5 -999.5 -999.5   1.8 -999.5    145  6.1                                              
 99840 2010    9   21         6 1012.3    0.0 -999.5   3.4 -999.5    270  2.6                                           
 99840 2010    9   21        12 1013.3 -999.5 -999.5   2.5 -999.5    271  3.7                                               
 99840 2010    9   21        18 1013.6    0.5 -999.5   3.7 -999.5    273  2.4                                            
 99840 2010    9   22         0 1013.6 -999.5 -999.5   3.3 -999.5    187  1.0                                              
 99840 2010    9   22         6 1013.7    0.3 -999.5   2.4 -999.5    280  0.9                                           
 99840 2010    9   22        12 1014.2 -999.5 -999.5   3.5 -999.5    268  2.9                                               
 99840 2010    9   22        18 1013.9    0.1 -999.5   2.7 -999.5    262  1.0                                            
 99840 2010    9   23         0 1013.2 -999.5 -999.5   4.7 -999.5    184  2.6                                              
 99840 2010    9   23         6 1012.9    0.0 -999.5   3.8 -999.5    259  1.2                                           
 99840 2010    9   23        12 1012.9 -999.5 -999.5   4.3 -999.5    148  3.7                                               
 99840 2010    9   23        18 1013.1    0.0 -999.5   3.6 -999.5    141  5.7                                            
 99840 2010    9   24         0 1013.1 -999.5 -999.5   3.4 -999.5    158  6.1                                              
